county_desc,precinct_abbrv,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct
PITT,1508A,1701,1292,208,6,22,1,56,116,121,1262,1562,1202,179,6,22,103,1184,409,0.7596,0.1223,0.0711,0.0129,0.2404,0.9183
PITT,1508B,2628,1823,513,9,55,4,53,171,127,1776,2357,1738,384,9,51,116,1695,805,0.6937,0.1952,0.0483,0.0209,0.3063,0.8969
PITT,1509,5958,3473,1636,43,118,2,257,429,533,3381,4714,2881,1223,36,109,366,2808,2485,0.5829,0.2746,0.0895,0.0198,0.4171,0.7912
PITT,1510A,3048,2220,398,8,65,0,164,193,328,2148,2458,1852,298,5,55,226,1805,828,0.7283,0.1306,0.1076,0.0213,0.2717,0.8064
PITT,1510B,3606,2545,745,3,84,1,51,177,123,2504,2924,2175,528,3,73,84,2150,1061,0.7058,0.2066,0.0341,0.0233,0.2942,0.8109
PITT,1511A,4770,3368,851,13,219,3,58,258,201,3319,3792,2728,665,11,173,142,2690,1402,0.7061,0.1784,0.0421,0.0459,0.2939,0.795
PITT,1511B,5703,3292,1698,25,183,3,172,330,320,3228,4856,3011,1301,19,152,243,2959,2411,0.5772,0.2977,0.0561,0.0321,0.4228,0.8515
PITT,1512A,9256,4058,4095,33,227,15,292,536,497,3998,6519,2982,2825,25,172,341,2937,5198,0.4384,0.4424,0.0537,0.0245,0.5616,0.7043
PITT,1512B,3838,1733,1579,9,144,0,127,246,192,1704,2877,1378,1135,4,125,130,1352,2105,0.4515,0.4114,0.05,0.0375,0.5485,0.7496
PITT,1513A,5037,3043,1263,20,260,5,142,304,287,2994,3760,2330,940,18,189,197,2293,1994,0.6041,0.2507,0.057,0.0516,0.3959,0.7465
PITT,1513B,4018,2408,883,21,147,4,275,280,379,2366,2996,1879,652,20,106,233,1851,1610,0.5993,0.2198,0.0943,0.0366,0.4007,0.7456
POLK,CG05,2033,1853,9,17,0,2,41,111,89,1837,1620,1500,9,12,0,49,1492,180,0.9115,0.0044,0.0438,0.0,0.0885,0.7969
POLK,CL07,3291,2832,102,18,22,4,112,201,229,2786,2668,2356,77,18,17,141,2337,459,0.8605,0.031,0.0696,0.0067,0.1395,0.8107
POLK,CL08,3147,2849,41,7,9,1,64,176,162,2816,2745,2534,31,5,8,105,2508,298,0.9053,0.013,0.0515,0.0029,0.0947,0.8723
POLK,GC09,3240,2787,208,10,14,4,53,164,164,2744,2687,2334,172,9,14,110,2308,453,0.8602,0.0642,0.0506,0.0043,0.1398,0.8293
POLK,SA04,1886,1736,22,8,3,0,21,96,74,1709,1588,1464,17,8,2,47,1452,150,0.9205,0.0117,0.0392,0.0016,0.0795,0.842
POLK,TR123,3419,2935,231,8,12,2,59,172,124,2905,2987,2645,177,7,6,76,2624,484,0.8584,0.0676,0.0363,0.0035,0.1416,0.8736
POLK,WO06,2312,1942,85,13,0,1,96,175,184,1919,1909,1633,78,9,0,130,1614,370,0.84,0.0368,0.0796,0.0,0.16,0.8257
RANDOLPH,AE,7485,4076,1374,66,106,3,1046,814,1904,3771,5707,3359,1033,51,81,1229,3175,3409,0.5446,0.1836,0.2544,0.0142,0.4554,0.7625
RANDOLPH,AN,8314,4362,806,105,135,0,1848,1058,3119,3920,6093,3553,573,81,99,1932,3297,3952,0.5247,0.0969,0.3752,0.0162,0.4753,0.7329
RANDOLPH,AR,11853,9035,735,92,964,3,398,626,769,8906,9422,7440,574,79,643,497,7371,2818,0.7623,0.062,0.0649,0.0813,0.2377,0.7949
RANDOLPH,AS,6195,4502,494,51,97,4,513,534,1066,4301,4981,3811,408,24,70,678,3687,1693,0.7267,0.0797,0.1721,0.0157,0.2733,0.804
RANDOLPH,AW,9462,5894,1037,126,142,0,1427,836,2371,5514,7343,4880,758,82,122,1568,4657,3568,0.6229,0.1096,0.2506,0.015,0.3771,0.7761
RANDOLPH,BC,4537,3978,84,23,18,0,222,212,384,3909,3574,3202,53,19,17,247,3165,559,0.8768,0.0185,0.0846,0.004,0.1232,0.7877
RANDOLPH,DR,6971,5551,303,55,25,0,531,506,912,5422,5355,4444,227,37,21,559,4366,1420,0.7963,0.0435,0.1308,0.0036,0.2037,0.7682
RANDOLPH,GR,5722,4498,263,36,23,0,522,380,904,4343,4398,3643,197,24,12,524,3556,1224,0.7861,0.046,0.158,0.004,0.2139,0.7686
RANDOLPH,LB,4222,2918,590,75,25,0,308,306,606,2804,3279,2305,516,57,15,377,2246,1304,0.6911,0.1397,0.1435,0.0059,0.3089,0.7766
RANDOLPH,LC,3622,2980,238,37,26,0,133,208,277,2920,2860,2400,179,33,24,182,2365,642,0.8227,0.0657,0.0765,0.0072,0.1773,0.7896
RANDOLPH,NM,6356,5622,127,47,53,0,200,307,354,5557,5016,4525,97,42,43,208,4482,734,0.8845,0.02,0.0557,0.0083,0.1155,0.7892
RANDOLPH,PR,7714,6920,105,67,25,0,217,380,381,6854,6159,5614,81,51,18,233,5568,794,0.8971,0.0136,0.0494,0.0032,0.1029,0.7984
RANDOLPH,RM,4695,3212,552,26,37,0,478,390,822,3097,3620,2589,448,23,29,506,2526,1483,0.6841,0.1176,0.1751,0.0079,0.3159,0.771
RANDOLPH,RN,9152,6853,562,50,59,1,897,730,1441,6647,6947,5410,456,46,43,889,5290,2299,0.7488,0.0614,0.1575,0.0064,0.2512,0.7591
RANDOLPH,SE,2788,2424,128,11,7,1,59,158,145,2390,2217,1977,96,11,7,85,1954,364,0.8694,0.0459,0.052,0.0025,0.1306,0.7952
RANDOLPH,SO,5214,4477,179,19,11,0,199,329,408,4418,4035,3547,149,18,8,243,3515,737,0.8586,0.0343,0.0783,0.0021,0.1414,0.7739
RANDOLPH,ST,2968,2338,234,24,5,2,162,203,285,2287,2275,1856,187,14,5,164,1822,630,0.7877,0.0788,0.096,0.0017,0.2123,0.7665
RANDOLPH,SW,3938,3509,61,20,54,0,102,192,200,3475,3111,2824,50,14,40,123,2801,429,0.8911,0.0155,0.0508,0.0137,0.1089,0.79
RANDOLPH,TB,4387,3976,48,29,16,0,102,216,174,3944,3442,3161,38,28,8,117,3143,411,0.9063,0.0109,0.0397,0.0036,0.0937,0.7846
RANDOLPH,TR,12022,10184,497,89,254,0,389,609,716,10071,9631,8325,404,67,183,462,8258,1838,0.8471,0.0413,0.0596,0.0211,0.1529,0.8011
RANDOLPH,TT,5733,5316,90,38,23,0,73,193,154,5285,4455,4163,63,34,19,84,4151,417,0.9273,0.0157,0.0269,0.004,0.0727,0.7771
RANDOLPH,UG,10821,8834,241,64,68,2,949,663,1659,8519,8395,7096,174,56,50,1024,6931,1987,0.8164,0.0223,0.1533,0.0063,0.1836,0.7758
RICHMOND,01,7472,3194,3324,139,79,4,331,401,484,3137,5705,2657,2425,109,67,296,2624,4278,0.4275,0.4449,0.0648,0.0106,0.5725,0.7635
RICHMOND,02,6905,4619,1420,130,85,1,333,317,435,4562,5250,3676,1023,100,69,259,3638,2286,0.6689,0.2056,0.063,0.0123,0.3311,0.7603
RICHMOND,08,5318,2367,2319,143,33,10,122,324,191,2340,4117,1955,1745,96,28,112,1938,2951,0.4451,0.4361,0.0359,0.0062,0.5549,0.7742
RICHMOND,09,7457,4530,1849,272,41,2,259,504,389,4482,5800,3702,1395,207,28,237,3673,2927,0.6075,0.248,0.0522,0.0055,0.3925,0.7778
RICHMOND,10,1909,749,828,54,6,0,190,82,253,725,1608,658,728,46,0,163,645,1160,0.3924,0.4337,0.1325,0.0031,0.6076,0.8423
RICHMOND,14,219,79,92,3,9,0,21,15,33,79,165,63,71,3,5,22,63,140,0.3607,0.4201,0.1507,0.0411,0.6393,0.7534
RICHMOND,21,2530,1775,494,38,25,0,68,130,127,1739,2018,1450,401,33,21,93,1425,755,0.7016,0.1953,0.0502,0.0099,0.2984,0.7976
RICHMOND,22,4041,2166,1184,100,15,2,327,247,406,2128,3087,1743,910,80,11,227,1727,1875,0.536,0.293,0.1005,0.0037,0.464,0.7639
RICHMOND,23,3051,2004,544,76,45,1,164,217,260,1971,2346,1644,385,46,42,160,1625,1047,0.6568,0.1783,0.0852,0.0147,0.3432,0.7689
RICHMOND,24,2663,1610,560,59,12,0,274,148,325,1595,2045,1317,424,44,11,200,1309,1053,0.6046,0.2103,0.122,0.0045,0.3954,0.7679
RICHMOND,25,1381,876,267,27,14,0,128,69,169,852,1097,718,232,24,6,99,701,505,0.6343,0.1933,0.1224,0.0101,0.3657,0.7944
ROBESON,01,1904,176,216,1402,12,0,15,83,37,168,1428,147,169,1032,12,22,145,1728,0.0924,0.1134,0.0194,0.0063,0.9076,0.75
ROBESON,02,4506,673,1381,2115,9,0,148,180,228,653,3725,618,1178,1697,8,186,602,3833,0.1494,0.3065,0.0506,0.002,0.8506,0.8267
ROBESON,03,2999,1675,615,470,9,4,75,151,119,1652,2256,1344,425,347,6,82,1324,1324,0.5585,0.2051,0.0397,0.003,0.4415,0.7523
ROBESON,04,3355,173,122,2824,4,0,154,78,176,166,2487,145,97,2106,3,102,139,3182,0.0516,0.0364,0.0525,0.0012,0.9484,0.7413
ROBESON,05A,4322,1146,1992,958,9,0,61,156,107,1138,3475,1012,1552,754,9,73,1004,3176,0.2652,0.4609,0.0248,0.0021,0.7348,0.804
ROBESON,07,1260,305,319,501,0,0,79,56,98,299,938,235,247,376,0,59,233,955,0.2421,0.2532,0.0778,0.0,0.7579,0.7444
ROBESON,08,2480,1440,346,399,6,3,201,85,301,1414,1895,1167,256,297,5,179,1149,1040,0.5806,0.1395,0.1214,0.0024,0.4194,0.7641
ROBESON,09,2221,791,562,399,8,0,345,116,460,761,1673,655,428,308,7,282,633,1430,0.3561,0.253,0.2071,0.0036,0.6439,0.7533
ROBESON,10,2047,592,421,499,7,6,387,135,558,529,1485,477,323,377,3,324,439,1455,0.2892,0.2057,0.2726,0.0034,0.7108,0.7255
ROBESON,11,4522,2877,586,538,238,9,86,188,174,2830,3683,2413,483,398,190,117,2387,1645,0.6362,0.1296,0.0385,0.0526,0.3638,0.8145
ROBESON,11A,2594,649,312,1249,17,2,183,182,285,624,1961,557,231,955,14,172,534,1945,0.2502,0.1203,0.1099,0.0066,0.7498,0.756
ROBESON,12,3783,873,1643,679,49,13,326,200,553,851,2690,703,1149,488,40,353,690,2910,0.2308,0.4343,0.1462,0.013,0.7692,0.7111
ROBESON,13,2983,1118,1015,456,29,1,178,186,288,1097,2295,960,772,326,19,193,944,1865,0.3748,0.3403,0.0965,0.0097,0.6252,0.7694
ROBESON,14,2353,749,698,420,23,3,317,143,459,738,1683,635,486,285,20,261,631,1604,0.3183,0.2966,0.1951,0.0098,0.6817,0.7153
ROBESON,15,1479,273,795,245,8,2,75,81,137,267,1065,237,592,153,4,72,232,1206,0.1846,0.5375,0.0926,0.0054,0.8154,0.7201
ROBESON,16,1432,62,1072,199,0,0,18,81,22,62,1020,54,777,129,0,17,54,1370,0.0433,0.7486,0.0154,0.0,0.9567,0.7123
ROBESON,17,660,75,225,282,11,0,44,23,55,74,460,58,131,222,7,29,58,585,0.1136,0.3409,0.0833,0.0167,0.8864,0.697
ROBESON,18A,2337,1140,605,213,63,2,158,156,220,1133,1846,975,459,146,52,147,970,1197,0.4878,0.2589,0.0941,0.027,0.5122,0.7899
ROBESON,19,4448,483,1731,2004,20,1,26,183,84,473,3314,408,1332,1460,12,47,405,3965,0.1086,0.3892,0.0189,0.0045,0.8914,0.7451
ROBESON,20,1458,757,450,166,1,0,22,62,42,754,1160,635,367,111,1,27,633,701,0.5192,0.3086,0.0288,0.0007,0.4808,0.7956
ROBESON,21,3716,1726,1093,286,21,3,265,322,470,1636,2747,1391,803,198,10,284,1347,1990,0.4645,0.2941,0.1265,0.0057,0.5355,0.7392
ROBESON,22,6066,879,1269,3208,230,7,142,331,216,845,5119,830,1186,2466,230,170,802,5187,0.1449,0.2092,0.0356,0.0379,0.8551,0.8439
ROBESON,23,6174,584,401,4810,23,1,74,281,172,555,4640,519,303,3572,20,112,496,5590,0.0946,0.0649,0.0279,0.0037,0.9054,0.7515
ROBESON,24,2223,198,244,1461,4,1,248,67,326,187,1680,169,190,1123,4,193,163,2025,0.0891,0.1098,0.1466,0.0018,0.9109,0.7557
ROBESON,25,3146,364,410,2001,4,0,214,153,287,351,2288,319,298,1457,4,168,312,2782,0.1157,0.1303,0.0912,0.0013,0.8843,0.7273
ROBESON,26A,5175,1058,1749,1232,11,2,793,330,1060,980,3804,889,1389,862,8,620,841,4117,0.2044,0.338,0.2048,0.0021,0.7956,0.7351
ROBESON,28,2633,264,273,1380,0,3,583,130,694,238,1883,225,212,1018,0,416,207,2369,0.1003,0.1037,0.2636,0.0,0.8997,0.7152
ROBESON,29,1987,399,909,551,3,2,22,101,37,391,1577,354,706,443,3,28,349,1588,0.2008,0.4575,0.0186,0.0015,0.7992,0.7937
ROBESON,30,4728,785,328,2610,15,0,659,331,911,762,3578,656,259,2028,9,565,642,3943,0.166,0.0694,0.1927,0.0032,0.834,0.7568
ROBESON,32A,8116,3022,1855,1014,14,12,1643,556,2186,2866,6062,2530,1482,698,7,1342,2434,5094,0.3724,0.2286,0.2693,0.0017,0.6276,0.7469
ROBESON,33,1214,108,129,620,4,1,267,85,356,101,843,82,103,444,0,216,79,1106,0.089,0.1063,0.2932,0.0033,0.911,0.6944
ROBESON,34,2795,220,177,2170,16,0,65,147,89,215,2072,180,135,1623,16,56,179,2575,0.0787,0.0633,0.0318,0.0057,0.9213,0.7413
ROBESON,35,3472,120,53,3140,3,0,23,133,71,106,2619,105,42,2365,3,45,94,3352,0.0346,0.0153,0.0204,0.0009,0.9654,0.7543
ROBESON,36,1573,511,570,384,7,0,23,78,45,505,1196,414,424,294,6,27,408,1062,0.3249,0.3624,0.0286,0.0045,0.6751,0.7603
ROBESON,37,814,567,83,107,0,0,25,32,46,557,653,487,58,76,0,24,485,247,0.6966,0.102,0.0565,0.0,0.3034,0.8022
ROBESON,38,659,149,66,385,14,0,7,38,12,149,493,131,42,285,13,7,131,510,0.2261,0.1002,0.0182,0.0212,0.7739,0.7481
ROBESON,39,2782,188,432,2061,5,0,22,74,61,177,2083,160,340,1516,5,34,154,2594,0.0676,0.1553,0.0219,0.0018,0.9324,0.7487
ROBESON,40,756,310,316,94,1,1,11,23,23,307,610,266,259,60,1,13,266,446,0.4101,0.418,0.0304,0.0013,0.5899,0.8069
ROBESON,41,5358,2562,961,1339,10,0,208,278,292,2548,3969,2084,630,992,8,159,2070,2796,0.4782,0.1794,0.0545,0.0019,0.5218,0.7408
ROCKINGHAM,DR,3746,2292,970,23,3,1,182,275,353,2227,2858,1854,717,17,3,210,1821,1454,0.6119,0.2589,0.0942,0.0008,0.3881,0.7629
ROCKINGHAM,EC,6394,4284,1488,23,92,5,151,351,334,4225,5106,3529,1196,15,67,175,3510,2110,0.67,0.2327,0.0522,0.0144,0.33,0.7986
ROCKINGHAM,ED,10160,6846,2146,62,68,0,469,569,787,6724,8128,5656,1737,51,50,493,5573,3314,0.6738,0.2112,0.0775,0.0067,0.3262,0.8
ROCKINGHAM,HO-1,4051,3314,413,13,19,1,102,189,196,3277,3352,2772,364,11,13,132,2744,737,0.8181,0.102,0.0484,0.0047,0.1819,0.8275
ROCKINGHAM,HU-1,6154,5238,217,35,42,3,340,279,561,5132,4886,4241,179,24,35,352,4178,916,0.8512,0.0353,0.0912,0.0068,0.1488,0.794
ROCKINGHAM,LI-1,5862,4694,773,25,25,3,115,227,222,4639,4709,3837,632,19,18,139,3807,1168,0.8008,0.1319,0.0379,0.0043,0.1992,0.8033
ROCKINGHAM,MO,4401,3763,298,22,11,0,114,193,209,3726,3576,3086,249,18,10,138,3074,638,0.855,0.0677,0.0475,0.0025,0.145,0.8125
ROCKINGHAM,NB,4870,4332,168,36,48,0,94,192,204,4281,3824,3448,123,24,44,132,3418,538,0.8895,0.0345,0.0419,0.0099,0.1105,0.7852
ROCKINGHAM,RC,6600,5362,781,24,24,0,116,293,252,5293,5349,4365,684,17,18,143,4331,1238,0.8124,0.1183,0.0382,0.0036,0.1876,0.8105
ROCKINGHAM,RE-1,9467,4656,3837,45,45,3,326,555,644,4512,7460,3843,3033,32,34,384,3768,4811,0.4918,0.4053,0.068,0.0048,0.5082,0.788
ROCKINGHAM,RE-2,7974,4646,2513,33,58,13,279,432,569,4517,6205,3844,1859,26,50,351,3780,3328,0.5826,0.3151,0.0714,0.0073,0.4174,0.7782
ROCKINGHAM,ST,7116,5624,762,23,12,0,314,381,592,5520,5706,4554,652,19,10,386,4496,1492,0.7903,0.1071,0.0832,0.0017,0.2097,0.8019
ROCKINGHAM,WI,6036,3855,1322,38,5,1,493,322,810,3722,4780,3109,1122,32,5,494,3034,2181,0.6387,0.219,0.1342,0.0008,0.3613,0.7919
ROCKINGHAM,WS-1,8265,6528,1101,39,48,0,153,396,353,6423,6844,5508,909,33,39,223,5447,1737,0.7898,0.1332,0.0427,0.0058,0.2102,0.8281
ROWAN,01,2751,2463,57,11,13,1,80,126,138,2433,2209,2009,44,8,13,78,2001,288,0.8953,0.0207,0.0502,0.0047,0.1047,0.803
ROWAN,02,2404,1233,579,6,31,2,271,282,560,1158,1809,1009,432,2,23,328,965,1171,0.5129,0.2408,0.2329,0.0129,0.4871,0.7525
ROWAN,03,3330,2942,78,18,39,0,62,191,193,2885,2671,2392,62,13,30,133,2358,388,0.8835,0.0234,0.058,0.0117,0.1165,0.8021
ROWAN,04,5794,5054,118,16,24,10,262,310,425,4977,4547,4062,99,8,17,264,4025,740,0.8723,0.0204,0.0734,0.0041,0.1277,0.7848
ROWAN,05A,6597,5151,462,38,74,6,331,535,778,4980,5103,4118,363,31,65,478,4003,1446,0.7808,0.07,0.1179,0.0112,0.2192,0.7735
ROWAN,07,2936,2100,435,7,29,3,143,219,249,2065,2288,1667,365,5,28,152,1649,836,0.7153,0.1482,0.0848,0.0099,0.2847,0.7793
ROWAN,08,5031,3612,476,27,64,0,423,429,767,3510,3878,2899,367,19,57,492,2845,1419,0.7179,0.0946,0.1525,0.0127,0.2821,0.7708
ROWAN,09,3020,2570,77,10,21,0,211,131,284,2531,2394,2083,55,9,18,195,2061,450,0.851,0.0255,0.094,0.007,0.149,0.7927
ROWAN,10,3800,3274,178,17,48,0,80,203,177,3226,3039,2675,134,14,37,99,2651,526,0.8616,0.0468,0.0466,0.0126,0.1384,0.7997
ROWAN,11,4199,3092,516,21,80,5,221,264,413,3044,3326,2541,396,17,61,259,2513,1107,0.7364,0.1229,0.0984,0.0191,0.2636,0.7921
ROWAN,12,2899,1720,792,19,33,1,138,196,265,1669,2287,1413,639,14,26,159,1383,1179,0.5933,0.2732,0.0914,0.0114,0.4067,0.7889
ROWAN,13,3294,2919,80,9,20,1,81,184,182,2876,2573,2306,63,6,15,115,2275,375,0.8862,0.0243,0.0553,0.0061,0.1138,0.7811
ROWAN,14A,6163,5130,421,19,55,3,161,374,332,5077,4774,4022,361,18,39,207,3994,1033,0.8324,0.0683,0.0539,0.0089,0.1676,0.7746
ROWAN,15,4749,3882,364,12,40,0,205,246,284,3852,3788,3198,293,9,30,170,3183,867,0.8174,0.0766,0.0598,0.0084,0.1826,0.7976
ROWAN,16,4167,2189,738,22,49,1,703,465,1116,2081,3007,1773,519,19,39,630,1707,1978,0.5253,0.1771,0.2678,0.0118,0.4747,0.7216
ROWAN,17,4536,2777,598,36,34,1,556,534,1032,2652,3472,2293,452,33,27,631,2217,1759,0.6122,0.1318,0.2275,0.0075,0.3878,0.7654
ROWAN,18,1658,302,1135,6,8,4,110,93,159,268,1188,225,824,6,5,98,205,1356,0.1821,0.6846,0.0959,0.0048,0.8179,0.7165
ROWAN,19A,6329,4956,560,35,52,2,238,486,532,4850,5006,4065,417,27,40,325,4001,1373,0.7831,0.0885,0.0841,0.0082,0.2169,0.791
ROWAN,21,4259,2886,471,34,56,2,498,312,785,2774,3324,2379,367,26,49,473,2310,1373,0.6776,0.1106,0.1843,0.0131,0.3224,0.7805
ROWAN,22,1204,1116,8,3,9,0,14,54,26,1111,979,922,1,1,8,16,917,88,0.9269,0.0066,0.0216,0.0075,0.0731,0.8131
ROWAN,23,2318,2143,17,8,12,0,33,105,63,2124,1897,1782,12,4,11,37,1764,175,0.9245,0.0073,0.0272,0.0052,0.0755,0.8184
ROWAN,24,1776,1574,84,6,8,0,27,77,56,1565,1410,1275,59,6,6,38,1266,202,0.8863,0.0473,0.0315,0.0045,0.1137,0.7939
ROWAN,25,5481,4851,151,23,24,3,115,314,236,4796,4116,3744,81,22,23,134,3720,630,0.8851,0.0275,0.0431,0.0044,0.1149,0.751
ROWAN,26,2607,2420,25,12,5,0,41,104,83,2401,1976,1842,17,12,1,60,1830,187,0.9283,0.0096,0.0318,0.0019,0.0717,0.758
ROWAN,27,1805,1422,212,18,5,1,46,101,106,1402,1440,1155,189,12,4,62,1143,383,0.7878,0.1175,0.0587,0.0028,0.2122,0.7978
ROWAN,28,3464,1829,1123,18,24,8,236,226,361,1769,2660,1519,820,15,24,220,1485,1635,0.528,0.3242,0.1042,0.0069,0.472,0.7679
ROWAN,29,1840,1457,109,3,8,0,158,105,252,1399,1405,1152,85,3,4,155,1129,383,0.7918,0.0592,0.137,0.0043,0.2082,0.7636
ROWAN,30,6165,3349,910,66,108,2,1092,638,1909,3034,4785,2780,766,48,91,1175,2601,2816,0.5432,0.1476,0.3097,0.0175,0.4568,0.7762
ROWAN,31,2138,1848,104,12,36,3,46,89,132,1792,1791,1575,92,10,20,81,1549,290,0.8644,0.0486,0.0617,0.0168,0.1356,0.8377
ROWAN,32,2393,1772,289,12,5,1,147,167,245,1738,1864,1424,230,6,5,158,1398,621,0.7405,0.1208,0.1024,0.0021,0.2595,0.7789
ROWAN,33,2526,2299,43,10,14,3,57,100,134,2277,1971,1815,35,9,13,83,1799,227,0.9101,0.017,0.053,0.0055,0.0899,0.7803
ROWAN,34,4631,2354,1443,56,104,13,313,348,642,2218,3639,1978,1101,42,77,404,1890,2277,0.5083,0.3116,0.1386,0.0225,0.4917,0.7858
ROWAN,35,1894,870,668,13,11,0,186,146,322,828,1496,753,524,7,7,203,727,1024,0.4593,0.3527,0.17,0.0058,0.5407,0.7899
ROWAN,36,4701,2023,1901,23,61,0,380,313,586,1965,3619,1742,1360,17,51,367,1713,2678,0.4303,0.4044,0.1247,0.013,0.5697,0.7698
ROWAN,38,4227,1752,1862,22,39,1,332,219,493,1681,3317,1510,1446,12,23,304,1460,2475,0.4145,0.4405,0.1166,0.0092,0.5855,0.7847
ROWAN,39,3156,2070,723,13,66,4,124,156,181,2040,2781,1867,628,12,55,153,1845,1086,0.6559,0.2291,0.0574,0.0209,0.3441,0.8812
ROWAN,40,3736,2175,1150,6,24,0,165,216,286,2131,2980,1854,851,4,23,193,1824,1561,0.5822,0.3078,0.0766,0.0064,0.4178,0.7976
ROWAN,41,4094,1995,1494,16,102,2,215,270,370,1949,3207,1768,1041,13,87,232,1740,2099,0.4873,0.3649,0.0904,0.0249,0.5127,0.7833
ROWAN,42,2605,227,2038,19,13,1,177,130,293,197,2001,176,1619,19,9,190,152,2378,0.0871,0.7823,0.1125,0.005,0.9129,0.7681
ROWAN,44,4361,3796,78,19,37,4,207,220,318,3729,3410,3018,63,4,28,197,2984,565,0.8704,0.0179,0.0729,0.0085,0.1296,0.7819
ROWAN,45,1881,1133,446,20,37,0,123,122,184,1115,1572,994,378,14,24,117,985,748,0.6023,0.2371,0.0978,0.0197,0.3977,0.8357
RUTHERFORD,03A,2799,2537,143,4,9,1,25,80,51,2522,2274,2087,115,4,5,37,2076,262,0.9064,0.0511,0.0182,0.0032,0.0936,0.8124
RUTHERFORD,04A,3175,2770,198,8,13,1,48,137,72,2753,2557,2237,174,8,13,44,2229,405,0.8724,0.0624,0.0227,0.0041,0.1276,0.8054
RUTHERFORD,05A,4512,3714,295,19,11,0,157,316,361,3624,3523,2963,235,19,5,213,2917,798,0.8231,0.0654,0.08,0.0024,0.1769,0.7808
RUTHERFORD,06A,3067,2686,163,1,10,1,42,164,109,2666,2726,2414,151,1,9,68,2402,381,0.8758,0.0531,0.0355,0.0033,0.1242,0.8888
RUTHERFORD,09A,4768,4277,134,22,5,1,107,222,219,4230,3888,3563,101,20,5,142,3536,491,0.897,0.0281,0.0459,0.001,0.103,0.8154
RUTHERFORD,10A,1636,1540,14,10,8,0,9,55,37,1527,1350,1280,8,7,8,28,1268,96,0.9413,0.0086,0.0226,0.0049,0.0587,0.8252
RUTHERFORD,11,8144,7356,284,19,20,0,118,347,238,7300,6351,5860,224,16,16,126,5834,788,0.9032,0.0349,0.0292,0.0025,0.0968,0.7798
RUTHERFORD,13,5971,3897,1305,22,65,5,230,447,514,3780,4722,3231,1018,11,52,322,3161,2074,0.6527,0.2186,0.0861,0.0109,0.3473,0.7908
RUTHERFORD,14,4148,2870,641,23,38,3,166,407,433,2768,3068,2243,458,17,28,266,2180,1278,0.6919,0.1545,0.1044,0.0092,0.3081,0.7396
RUTHERFORD,16A,3603,3343,72,9,18,2,30,129,95,3310,2895,2714,59,9,14,57,2696,260,0.9278,0.02,0.0264,0.005,0.0722,0.8035
RUTHERFORD,18,2692,2333,186,1,14,1,45,112,91,2305,2187,1922,149,1,11,54,1904,359,0.8666,0.0691,0.0338,0.0052,0.1334,0.8124
RUTHERFORD,19,2995,2507,197,17,10,0,94,170,193,2461,2332,1981,165,13,8,116,1951,488,0.8371,0.0658,0.0644,0.0033,0.1629,0.7786
RUTHERFORD,27,4484,3617,424,23,49,2,89,280,212,3575,3702,3050,351,19,40,149,3020,867,0.8066,0.0946,0.0473,0.0109,0.1934,0.8256
RUTHERFORD,28,2273,1733,291,9,20,2,84,134,155,1701,1828,1434,234,9,17,93,1419,540,0.7624,0.128,0.0682,0.0088,0.2376,0.8042
RUTHERFORD,29,3050,2301,346,10,16,0,162,215,272,2244,2360,1865,256,5,12,169,1832,749,0.7544,0.1134,0.0892,0.0052,0.2456,0.7738
RUTHERFORD,30,5238,3585,1186,24,30,6,80,327,188,3532,4148,2921,950,16,28,119,2883,1653,0.6844,0.2264,0.0359,0.0057,0.3156,0.7919
RUTHERFORD,34,1889,1742,24,3,12,0,20,88,46,1728,1508,1415,17,2,4,30,1407,147,0.9222,0.0127,0.0244,0.0064,0.0778,0.7983
SAMPSON,AUTR,2332,1801,170,35,3,0,153,170,295,1771,1827,1466,134,22,3,167,1459,531,0.7723,0.0729,0.1265,0.0013,0.2277,0.7834
SAMPSON,CLCE,1621,245,1129,33,16,1,117,80,214,190,1146,189,806,15,16,111,169,1376,0.1511,0.6965,0.132,0.0099,0.8489,0.707
SAMPSON,CLEA,4387,1600,1768,64,30,2,591,332,898,1497,3268,1223,1396,41,23,550,1178,2787,0.3647,0.403,0.2047,0.0068,0.6353,0.7449
SAMPSON,CLEM,2326,1471,315,60,2,1,344,133,449,1426,1774,1179,263,51,2,260,1149,855,0.6324,0.1354,0.193,0.0009,0.3676,0.7627
SAMPSON,CLNE,3020,1778,638,37,40,3,348,176,561,1654,2346,1472,497,21,29,353,1391,1242,0.5887,0.2113,0.1858,0.0132,0.4113,0.7768
SAMPSON,CLSW,2561,1278,598,182,18,2,284,199,480,1209,1978,1071,471,133,16,278,1037,1283,0.499,0.2335,0.1874,0.007,0.501,0.7724
SAMPSON,CLWE,3291,1690,971,63,14,3,380,170,598,1567,2572,1408,739,51,13,385,1329,1601,0.5135,0.295,0.1817,0.0043,0.4865,0.7815
SAMPSON,GARL,1874,798,640,24,9,0,294,109,389,772,1406,619,514,21,7,234,605,1076,0.4258,0.3415,0.2076,0.0048,0.5742,0.7503
